DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti,Nuove_Catture
2024-07-30 04:00:00,22.82,"21,9","24,2","72,48",2024-07-30,0,0
2024-07-30 05:00:00,22.04,"21,7","22,8","74,78",2024-07-30,0,0
2024-07-30 06:00:00,22.52,"21,9","23,2","70,92",2024-07-30,0,0
2024-07-30 07:00:00,22.8,"22,1","23,4","70,35",2024-07-30,0,0
2024-07-30 08:00:00,26.37,"23,8","29,6","61,49",2024-07-30,0,0
2024-07-30 09:00:00,32.74,"30,7","34,2","37,06",2024-07-30,0,0
2024-07-30 10:00:00,35.49,"34,4","35,9","27,32",2024-07-30,0,0
2024-07-30 11:00:00,36.33,"35,8",37,"25,6",2024-07-30,0,0
2024-07-30 12:00:00,37.85,37,"38,3","22,26",2024-07-30,0,0
2024-07-30 13:00:00,39.02,"38,6","39,9","20,93",2024-07-30,0,0
2024-07-30 14:00:00,39.08,38,"39,9","22,14",2024-07-30,0,0
2024-07-30 15:00:00,38.44,38,"39,2","25,31",2024-07-30,0,0
2024-07-30 16:00:00,38.44,"37,4","39,4","25,93",2024-07-30,0,0
2024-07-30 17:00:00,38.13,"37,6","39,2","25,77",2024-07-30,0,0
2024-07-30 18:00:00,36.42,"35,7","38,6","26,38",2024-07-30,0,0
2024-07-30 19:00:00,35.92,35,"36,3","26,58",2024-07-30,0,0
2024-07-30 20:00:00,31.5,"29,7","34,2","35,19",2024-07-30,0,0
2024-07-30 21:00:00,28.05,"27,4","29,3","45,58",2024-07-30,0,0
2024-07-30 22:00:00,26.42,"25,2","27,9","49,81",2024-07-30,0,0
2024-07-30 23:00:00,24.35,24,"25,1","56,12",2024-07-30,0,0
2024-07-31 00:00:00,23.69,"23,4","23,9","60,09",2024-07-31,0,0
2024-07-31 01:00:00,23.17,"22,9","23,5","66,33",2024-07-31,0,0
2024-07-31 02:00:00,22.98,"22,4","23,3","67,7",2024-07-31,0,0
2024-07-31 03:00:00,21.63,"21,1","22,3","72,1",2024-07-31,0,0
2024-07-31 04:00:00,20.8,"20,6","21,1","75,7",2024-07-31,0,0
2024-07-31 05:00:00,20.27,"19,9","20,9","77,85",2024-07-31,0,0
2024-07-31 06:00:00,19.6,"19,5","19,9","80,9",2024-07-31,0,0
2024-07-31 07:00:00,20.26,"19,6","21,4","80,95",2024-07-31,0,0
2024-07-31 08:00:00,25.05,"21,8","29,3","67,86",2024-07-31,0,0
2024-07-31 09:00:00,33.5,"30,7","35,8","42,69",2024-07-31,0,0
2024-07-31 10:00:00,36.35,"35,9",37,"36,15",2024-07-31,0,0
2024-07-31 11:00:00,36.62,"35,9","37,4","35,12",2024-07-31,0,0
2024-07-31 12:00:00,37.88,"37,4","38,4","30,3",2024-07-31,0,0
2024-07-31 13:00:00,38.08,"37,8","38,3","30,35",2024-07-31,0,0
2024-07-31 14:00:00,38.47,"37,3","39,3","27,99",2024-07-31,0,0
2024-07-31 15:00:00,38.31,38,"38,6","26,46",2024-07-31,0,0
2024-07-31 16:00:00,38.55,38,"38,9","25,6",2024-07-31,0,0
2024-07-31 17:00:00,37.82,"37,4","38,4","24,55",2024-07-31,0,0
2024-07-31 18:00:00,37.28,"36,5","37,9","29,69",2024-07-31,0,0
2024-07-31 19:00:00,35.32,"33,3","36,8","39,85",2024-07-31,0,0
2024-07-31 20:00:00,30.38,29,"32,7","52,27",2024-07-31,0,0
2024-07-31 21:00:00,28.14,"27,7","28,8","61,91",2024-07-31,0,0
2024-07-31 22:00:00,26.67,"25,4","27,5","66,43",2024-07-31,0,0
2024-07-31 23:00:00,23.89,"23,1",25,"69,31",2024-07-31,0,0
2024-08-01 00:00:00,22.99,"22,6","23,4","67,56",2024-08-01,0,0
2024-08-01 01:00:00,22.33,"22,2","22,6","68,47",2024-08-01,0,0
2024-08-01 02:00:00,21.45,"21,2",22,"71,3",2024-08-01,0,0
2024-08-01 03:00:00,20.99,"20,8","21,2","75,1",2024-08-01,0,0
2024-08-01 04:00:00,20.65,"20,3","20,8","75,75",2024-08-01,0,0
2024-08-01 05:00:00,19.75,"19,1","20,2","72,15",2024-08-01,0,0
2024-08-01 06:00:00,18.73,"18,4",19,"70,76",2024-08-01,0,0
2024-08-01 07:00:00,19.16,"18,4","20,5","77,38",2024-08-01,0,0
2024-08-01 08:00:00,23.69,21,"27,1","66,49",2024-08-01,0,0
2024-08-01 09:00:00,30.29,28,"31,7","45,77",2024-08-01,0,0
2024-08-01 10:00:00,32.66,"32,1","33,4","40,12",2024-08-01,0,0
2024-08-01 11:00:00,34.66,"32,9","35,6","37,01",2024-08-01,0,0
2024-08-01 12:00:00,35.52,"34,6","36,1","36,04",2024-08-01,0,0
2024-08-01 13:00:00,35.93,"35,5","36,7","30,08",2024-08-01,0,0
2024-08-01 14:00:00,36.64,"36,1","37,1","25,55",2024-08-01,0,0
2024-08-01 15:00:00,37.24,"36,5","38,3","26,68",2024-08-01,0,0
2024-08-01 16:00:00,37.24,"36,8","37,7","28,81",2024-08-01,0,0
2024-08-01 17:00:00,36.78,"35,8","37,6","34,46",2024-08-01,0,0
2024-08-01 18:00:00,35.37,"34,8","35,8","36,99",2024-08-01,0,0
2024-08-01 19:00:00,33.63,32,35,"37,98",2024-08-01,0,0
2024-08-01 20:00:00,29.6,"27,1","31,9","46,95",2024-08-01,0,0
2024-08-01 21:00:00,24.88,"23,4","26,7","58,99",2024-08-01,0,0
2024-08-01 22:00:00,22.17,"21,6","23,1","67,61",2024-08-01,0,0
2024-08-01 23:00:00,21.08,"20,9","21,5","76,04",2024-08-01,0,0
2024-08-02 00:00:00,20.66,"20,4","20,8","82,8",2024-08-02,0,0
2024-08-02 00:00:00,20.66,"20,4","20,8","82,8",2024-08-02,0,0
2024-08-02 01:00:00,20.27,20,"20,5","85,88",2024-08-02,0,0
2024-08-02 01:00:00,20.27,20,"20,5","85,88",2024-08-02,0,0
2024-08-02 02:00:00,20.1,20,"20,2","87,75",2024-08-02,0,0
2024-08-02 02:00:00,20.1,20,"20,2","87,75",2024-08-02,0,0
2024-08-02 03:00:00,20.16,20,"20,4","90,93",2024-08-02,0,0
2024-08-02 03:00:00,20.16,20,"20,4","90,93",2024-08-02,0,0
2024-08-02 04:00:00,20.11,"19,7","20,5","92,74",2024-08-02,0,0
2024-08-02 04:00:00,20.11,"19,7","20,5","92,74",2024-08-02,0,0
2024-08-02 05:00:00,19.43,"19,4","19,6","94,65",2024-08-02,0,0
2024-08-02 05:00:00,19.43,"19,4","19,6","94,65",2024-08-02,0,0
2024-08-02 06:00:00,19.35,"19,2","19,6","95,65",2024-08-02,0,0
2024-08-02 06:00:00,19.35,"19,2","19,6","95,65",2024-08-02,0,0
2024-08-02 07:00:00,19.93,"19,2","21,1","96,32",2024-08-02,0,0
2024-08-02 07:00:00,19.93,"19,2","21,1","96,32",2024-08-02,0,0
2024-08-02 08:00:00,24.52,"21,7","27,2","85,82",2024-08-02,0,0
2024-08-02 08:00:00,24.52,"21,7","27,2","85,82",2024-08-02,0,0
2024-08-02 09:00:00,29.42,"27,5","30,8","67,98",2024-08-02,0,0
2024-08-02 09:00:00,29.42,"27,5","30,8","67,98",2024-08-02,0,0
2024-08-02 10:00:00,31.74,"30,6","32,8","58,56",2024-08-02,0,0
2024-08-02 10:00:00,31.74,"30,6","32,8","58,56",2024-08-02,0,0
2024-08-02 11:00:00,33.16,"32,7","33,9","50,97",2024-08-02,0,0
2024-08-02 11:00:00,33.16,"32,7","33,9","50,97",2024-08-02,0,0
2024-08-02 12:00:00,35.0,"33,4","35,7","41,92",2024-08-02,0,0
2024-08-02 12:00:00,35.0,"33,4","35,7","41,92",2024-08-02,0,0
2024-08-02 13:00:00,36.28,"35,6","37,1","39,59",2024-08-02,0,0
2024-08-02 13:00:00,36.28,"35,6","37,1","39,59",2024-08-02,0,0
2024-08-02 14:00:00,35.45,"33,8","36,4","44,33",2024-08-02,0,0
2024-08-02 14:00:00,35.45,"33,8","36,4","44,33",2024-08-02,0,0
2024-08-02 15:00:00,36.06,34,37,"44,15",2024-08-02,0,0
2024-08-02 15:00:00,36.06,34,37,"44,15",2024-08-02,0,0
2024-08-02 16:00:00,36.15,"35,2","37,2","42,27",2024-08-02,0,0
2024-08-02 16:00:00,36.15,"35,2","37,2","42,27",2024-08-02,0,0
2024-08-02 17:00:00,34.8,"33,8","35,4","49,49",2024-08-02,0,0
2024-08-02 17:00:00,34.8,"33,8","35,4","49,49",2024-08-02,0,0
2024-08-02 18:00:00,32.89,"31,5","33,9","54,05",2024-08-02,0,0
2024-08-02 18:00:00,32.89,"31,5","33,9","54,05",2024-08-02,0,0
2024-08-02 19:00:00,32.4,"31,4","33,2","54,82",2024-08-02,0,0
2024-08-02 19:00:00,32.4,"31,4","33,2","54,82",2024-08-02,0,0
2024-08-02 20:00:00,28.93,"27,3",31,"69,78",2024-08-02,0,0
2024-08-02 20:00:00,28.93,"27,3",31,"69,78",2024-08-02,0,0
2024-08-02 21:00:00,26.23,"25,3","27,1","79,96",2024-08-02,0,0
2024-08-02 21:00:00,26.23,"25,3","27,1","79,96",2024-08-02,0,0
2024-08-02 22:00:00,24.25,"23,5","25,2","85,25",2024-08-02,0,0
2024-08-02 22:00:00,24.25,"23,5","25,2","85,25",2024-08-02,0,0
2024-08-02 23:00:00,22.88,"22,7","23,3","88,9",2024-08-02,0,0
2024-08-02 23:00:00,22.88,"22,7","23,3","88,9",2024-08-02,0,0
2024-08-03 00:00:00,22.44,"22,1","22,8","87,94",2024-08-03,0,0
2024-08-03 00:00:00,22.44,"22,1","22,8","87,94",2024-08-03,0,0
2024-08-03 01:00:00,21.93,"21,7","22,1","89,03",2024-08-03,0,0
2024-08-03 01:00:00,21.93,"21,7","22,1","89,03",2024-08-03,0,0
2024-08-03 02:00:00,21.85,"21,7",22,"91,74",2024-08-03,0,0
2024-08-03 02:00:00,21.85,"21,7",22,"91,74",2024-08-03,0,0
2024-08-03 03:00:00,21.93,"21,6","22,1","91,92",2024-08-03,0,0
2024-08-03 03:00:00,21.93,"21,6","22,1","91,92",2024-08-03,0,0
2024-08-03 04:00:00,21.91,"21,5","22,8","94,08",2024-08-03,0,0
2024-08-03 04:00:00,21.91,"21,5","22,8","94,08",2024-08-03,0,0
2024-08-03 05:00:00,22.94,"22,7",23,"94,06",2024-08-03,0,0
2024-08-03 05:00:00,22.94,"22,7",23,"94,06",2024-08-03,0,0
2024-08-03 06:00:00,22.22,"21,7","22,7","93,04",2024-08-03,0,0
2024-08-03 06:00:00,22.22,"21,7","22,7","93,04",2024-08-03,0,0
2024-08-03 07:00:00,21.98,"21,7",23,"92,27",2024-08-03,0,0
2024-08-03 07:00:00,21.98,"21,7",23,"92,27",2024-08-03,0,0
2024-08-03 08:00:00,24.69,"23,3","26,4","85,66",2024-08-03,0,0
2024-08-03 08:00:00,24.69,"23,3","26,4","85,66",2024-08-03,0,0
2024-08-03 09:00:00,27.21,"26,8","28,2","78,05",2024-08-03,0,0
2024-08-03 09:00:00,27.21,"26,8","28,2","78,05",2024-08-03,0,0
2024-08-03 10:00:00,29.2,"28,1","31,9","66,12",2024-08-03,0,0
2024-08-03 10:00:00,29.2,"28,1","31,9","66,12",2024-08-03,0,0
2024-08-03 11:00:00,33.35,"31,6","35,4","47,7",2024-08-03,0,0
2024-08-03 11:00:00,33.35,"31,6","35,4","47,7",2024-08-03,0,0
2024-08-03 12:00:00,35.05,"33,8","36,5","37,72",2024-08-03,0,0
2024-08-03 12:00:00,35.05,"33,8","36,5","37,72",2024-08-03,0,0
2024-08-03 13:00:00,35.82,"33,6","36,4","40,46",2024-08-03,0,0
2024-08-03 13:00:00,35.82,"33,6","36,4","40,46",2024-08-03,0,0
2024-08-03 14:00:00,33.51,"32,7",34,"54,2",2024-08-03,0,0
2024-08-03 14:00:00,33.51,"32,7",34,"54,2",2024-08-03,0,0
2024-08-03 15:00:00,35.07,34,"35,8","48,34",2024-08-03,0,0
2024-08-03 15:00:00,35.07,34,"35,8","48,34",2024-08-03,0,0
2024-08-03 16:00:00,36.04,"35,2","36,4","44,24",2024-08-03,0,0
2024-08-03 16:00:00,36.04,"35,2","36,4","44,24",2024-08-03,0,0
2024-08-03 17:00:00,35.52,"33,6","38,3","40,01",2024-08-03,0,0
2024-08-03 17:00:00,35.52,"33,6","38,3","40,01",2024-08-03,0,0
2024-08-03 18:00:00,33.32,"31,9","34,3","43,49",2024-08-03,0,0
2024-08-03 18:00:00,33.32,"31,9","34,3","43,49",2024-08-03,0,0
2024-08-03 19:00:00,24.86,"23,9","28,8","84,78",2024-08-03,0,0
2024-08-03 19:00:00,24.86,"23,9","28,8","84,78",2024-08-03,0,0
2024-08-03 20:00:00,24.71,"23,5","26,1","87,66",2024-08-03,0,0
2024-08-03 20:00:00,24.71,"23,5","26,1","87,66",2024-08-03,0,0
2024-08-03 21:00:00,22.42,"21,8","23,2","92,81",2024-08-03,0,0
2024-08-03 21:00:00,22.42,"21,8","23,2","92,81",2024-08-03,0,0
2024-08-03 22:00:00,21.26,"20,9","21,7","94,62",2024-08-03,0,0
2024-08-03 22:00:00,21.26,"20,9","21,7","94,62",2024-08-03,0,0
2024-08-03 23:00:00,20.8,"20,7","20,9",96,2024-08-03,0,0
2024-08-03 23:00:00,20.8,"20,7","20,9",96,2024-08-03,0,0
2024-08-04 00:00:00,20.4,"20,1","20,6","96,57",2024-08-04,0,0
2024-08-04 01:00:00,20.06,"19,9","20,2","96,8",2024-08-04,0,0
2024-08-04 02:00:00,19.53,"19,1","19,9","96,79",2024-08-04,0,0
2024-08-04 03:00:00,18.95,"18,8","19,1","97,22",2024-08-04,0,0
2024-08-04 04:00:00,18.67,"18,5","18,8","97,52",2024-08-04,0,0
2024-08-04 05:00:00,18.45,"18,4","18,6","97,59",2024-08-04,0,0
2024-08-04 06:00:00,18.45,"18,4","18,7","97,11",2024-08-04,0,0
2024-08-04 07:00:00,19.01,"18,6","19,9","96,67",2024-08-04,0,0
2024-08-04 08:00:00,22.1,"20,1","25,3","91,69",2024-08-04,0,0
2024-08-04 09:00:00,28.89,"25,7",31,"61,08",2024-08-04,0,0
2024-08-04 10:00:00,32.33,"31,4","33,3",46,2024-08-04,0,0
2024-08-04 11:00:00,33.78,"32,4","34,6","41,16",2024-08-04,0,0
2024-08-04 12:00:00,34.55,"33,2","35,6","39,2",2024-08-04,0,0
2024-08-04 13:00:00,34.18,"32,8","35,9","39,55",2024-08-04,0,0
2024-08-04 14:00:00,35.87,"34,7","36,5","35,02",2024-08-04,0,0
2024-08-04 15:00:00,34.21,"33,3","35,8","40,58",2024-08-04,0,0
2024-08-04 16:00:00,33.65,"32,8","34,5","42,82",2024-08-04,0,0
2024-08-04 17:00:00,34.13,"33,2","34,9","41,73",2024-08-04,0,0
2024-08-04 18:00:00,31.68,"30,5","33,2","45,51",2024-08-04,0,0
2024-08-04 19:00:00,31.35,"30,1","32,4","47,49",2024-08-04,0,0
2024-08-04 20:00:00,28.62,"27,7","29,6","56,09",2024-08-04,0,0
2024-08-04 21:00:00,27.15,27,"27,5","62,12",2024-08-04,0,0
2024-08-04 22:00:00,26.62,"26,1","27,1","61,29",2024-08-04,0,0
2024-08-04 23:00:00,25.73,24,"27,2","62,53",2024-08-04,0,0
2024-08-05 00:00:00,23.5,23,"23,9","71,34",2024-08-05,0,0
2024-08-05 01:00:00,22.11,"21,3","23,1","75,85",2024-08-05,0,0
2024-08-05 02:00:00,20.88,"20,7","21,2","79,75",2024-08-05,0,0
2024-08-05 03:00:00,20.58,"20,4","20,8","80,78",2024-08-05,0,0
2024-08-05 04:00:00,20.1,"19,9","20,4","79,71",2024-08-05,0,0
2024-08-05 05:00:00,19.65,"19,5","19,9","78,65",2024-08-05,0,0
2024-08-05 06:00:00,19.4,"19,2","19,7","78,42",2024-08-05,0,0
2024-08-05 07:00:00,19.65,"19,1","20,9","77,9",2024-08-05,0,0
2024-08-05 08:00:00,23.99,"21,2","27,6","64,79",2024-08-05,0,0
2024-08-05 09:00:00,31.97,"28,7","34,7","40,15",2024-08-05,0,0
2024-08-05 10:00:00,35.08,"34,4","36,1","31,35",2024-08-05,0,0
2024-08-05 11:00:00,36.0,"34,9","36,7","29,97",2024-08-05,0,0
2024-08-05 12:00:00,36.38,"35,4","36,9","30,41",2024-08-05,0,0
2024-08-05 13:00:00,35.43,"34,7","36,6","37,34",2024-08-05,0,0
2024-08-05 14:00:00,35.54,"34,8","36,3","39,91",2024-08-05,0,0
2024-08-05 15:00:00,35.6,"35,2","36,2","38,27",2024-08-05,0,0
2024-08-05 16:00:00,35.57,35,"36,3","38,25",2024-08-05,0,0
2024-08-05 17:00:00,35.9,"35,5","36,4","36,44",2024-08-05,0,0
2024-08-05 18:00:00,34.32,"33,7","35,3","40,07",2024-08-05,0,0
2024-08-05 19:00:00,33.2,"31,9","33,9","44,04",2024-08-05,0,0
2024-08-05 20:00:00,29.47,"28,3",31,"57,17",2024-08-05,0,0
2024-08-05 21:00:00,26.49,"24,8",28,"66,93",2024-08-05,0,0
2024-08-05 22:00:00,24.36,24,"24,7","75,84",2024-08-05,0,0
2024-08-05 23:00:00,23.47,"22,9",24,"79,2",2024-08-05,0,0
2024-08-06 00:00:00,21.81,"21,2","22,7","83,91",2024-08-06,1,1
2024-08-06 01:00:00,20.79,"20,5","21,2","86,13",2024-08-06,1,1
2024-08-06 02:00:00,19.99,"19,6","20,4","89,05",2024-08-06,1,1
2024-08-06 03:00:00,19.3,19,"19,5","90,96",2024-08-06,1,1
2024-08-06 04:00:00,18.78,"18,6",19,"91,75",2024-08-06,1,1
2024-08-06 05:00:00,18.54,"18,4","18,6","93,12",2024-08-06,1,1
2024-08-06 06:00:00,18.55,"18,5","18,8","95,12",2024-08-06,1,1
2024-08-06 07:00:00,19.45,"18,7","20,9","95,05",2024-08-06,1,1
2024-08-06 08:00:00,23.89,"21,4","27,2","77,8",2024-08-06,1,1
2024-08-06 09:00:00,30.02,"28,1",31,"61,1",2024-08-06,1,1
2024-08-06 10:00:00,33.46,"31,4","35,8","46,1",2024-08-06,1,1
2024-08-06 11:00:00,34.63,"33,7","35,2","42,27",2024-08-06,1,1
2024-08-06 12:00:00,34.74,"34,3","35,2","41,07",2024-08-06,1,1
2024-08-06 13:00:00,34.7,"33,1","35,8","43,52",2024-08-06,1,1
2024-08-06 14:00:00,33.96,"32,3","35,1","48,45",2024-08-06,1,1
2024-08-06 15:00:00,35.35,"34,8","35,9","42,01",2024-08-06,1,1
2024-08-06 16:00:00,35.65,"34,7","36,2","38,41",2024-08-06,1,1
2024-08-06 17:00:00,35.78,"35,4","36,3","36,08",2024-08-06,1,1
2024-08-06 18:00:00,34.68,"33,7","35,8","38,15",2024-08-06,1,1
2024-08-06 19:00:00,32.73,"31,1","33,4","44,38",2024-08-06,1,1
2024-08-06 20:00:00,28.24,"26,9","30,4","59,38",2024-08-06,1,1
2024-08-06 21:00:00,25.43,"24,6","26,7","70,44",2024-08-06,1,1
2024-08-06 22:00:00,24.25,"24,1","24,5","78,02",2024-08-06,1,1
2024-08-06 23:00:00,24.15,"23,7","24,4","79,36",2024-08-06,1,1
2024-08-07 00:00:00,22.23,"21,1","23,4","83,75",2024-08-07,1,0
2024-08-07 01:00:00,20.4,"20,1",21,"88,32",2024-08-07,1,0
2024-08-07 02:00:00,19.63,"19,1",20,"88,92",2024-08-07,1,0
2024-08-07 03:00:00,18.44,"18,1",19,"86,79",2024-08-07,1,0
2024-08-07 04:00:00,18.1,18,"18,3",88,2024-08-07,1,0
2024-08-07 05:00:00,18.15,18,"18,3","89,91",2024-08-07,1,0
2024-08-07 06:00:00,17.93,"17,8","18,2","92,38",2024-08-07,1,0
2024-08-07 07:00:00,18.78,"18,1","19,7","92,63",2024-08-07,1,0
2024-08-07 08:00:00,22.73,20,"25,8","78,55",2024-08-07,1,0
2024-08-07 09:00:00,29.9,"26,6","32,3","51,25",2024-08-07,1,0
2024-08-07 10:00:00,32.26,"31,1","33,4","43,45",2024-08-07,1,0
2024-08-07 11:00:00,33.33,"32,2","34,3","46,02",2024-08-07,1,0
2024-08-07 12:00:00,34.39,"33,7","35,2","45,48",2024-08-07,1,0
2024-08-07 13:00:00,34.22,"32,7","35,3","44,43",2024-08-07,1,0
2024-08-07 14:00:00,34.75,"34,2","35,2","44,52",2024-08-07,1,0
2024-08-07 15:00:00,35.73,"34,8","36,9","41,27",2024-08-07,1,0
2024-08-07 16:00:00,35.25,"34,4","36,5","40,53",2024-08-07,1,0
2024-08-07 17:00:00,35.27,"34,5","35,8","36,48",2024-08-07,1,0
2024-08-07 18:00:00,33.8,"32,8","35,1","38,03",2024-08-07,1,0
2024-08-07 19:00:00,32.08,"31,3","32,6","42,55",2024-08-07,1,0
2024-08-07 20:00:00,28.65,"27,1","30,4","55,96",2024-08-07,1,0
2024-08-07 21:00:00,25.32,"24,4","26,8","70,46",2024-08-07,1,0
2024-08-07 22:00:00,23.75,"23,1","24,3","76,49",2024-08-07,1,0
2024-08-07 23:00:00,22.07,"21,3","22,9","82,09",2024-08-07,1,0
2024-08-08 00:00:00,20.95,"20,6","21,3","85,82",2024-08-08,1,0
2024-08-08 01:00:00,20.0,"19,5","20,6","86,53",2024-08-08,1,0
2024-08-08 02:00:00,19.12,"18,9","19,5","86,95",2024-08-08,1,0
2024-08-08 03:00:00,18.6,"18,4","18,9","86,43",2024-08-08,1,0
2024-08-08 04:00:00,18.02,"17,6","18,4","87,33",2024-08-08,1,0
2024-08-08 05:00:00,17.17,17,"17,5","84,48",2024-08-08,1,0
2024-08-08 06:00:00,16.94,"16,8","17,2","83,96",2024-08-08,1,0
2024-08-08 07:00:00,17.59,"17,1","18,6","84,43",2024-08-08,1,0
2024-08-08 08:00:00,22.23,"18,9","25,7","68,62",2024-08-08,1,0
2024-08-08 09:00:00,30.13,"26,8",32,"44,51",2024-08-08,1,0
2024-08-08 10:00:00,33.48,"32,3","34,7","38,07",2024-08-08,1,0
2024-08-08 11:00:00,33.65,"32,2","34,8","40,3",2024-08-08,1,0
2024-08-08 12:00:00,35.05,34,"35,6","38,6",2024-08-08,1,0
2024-08-08 13:00:00,34.58,"33,5","35,7","40,64",2024-08-08,1,0
2024-08-08 14:00:00,34.83,"34,2","35,5","41,3",2024-08-08,1,0
2024-08-08 15:00:00,35.27,"34,5","36,2","40,02",2024-08-08,1,0
2024-08-08 16:00:00,35.34,"34,3","36,3","38,85",2024-08-08,1,0
2024-08-08 17:00:00,34.93,"33,9","35,6","38,05",2024-08-08,1,0
2024-08-08 18:00:00,34.49,"32,8","35,4","40,93",2024-08-08,1,0
2024-08-08 19:00:00,31.91,"30,3","32,7","48,97",2024-08-08,1,0
2024-08-08 20:00:00,28.57,"27,6","29,5","60,82",2024-08-08,1,0
2024-08-08 21:00:00,26.26,"25,5","27,3","73,55",2024-08-08,1,0
2024-08-08 22:00:00,24.83,"24,4","25,4","81,88",2024-08-08,1,0
2024-08-08 23:00:00,23.48,"22,8","24,2","86,83",2024-08-08,1,0
2024-08-09 00:00:00,22.25,"21,9","22,7","91,1",2024-08-09,1,0
2024-08-09 00:00:00,22.25,"21,9","22,7","91,1",2024-08-09,0,0
2024-08-09 01:00:00,21.53,"21,1","21,8","93,16",2024-08-09,1,0
2024-08-09 01:00:00,21.53,"21,1","21,8","93,16",2024-08-09,0,0
2024-08-09 02:00:00,20.71,"20,5",21,"94,32",2024-08-09,1,0
2024-08-09 02:00:00,20.71,"20,5",21,"94,32",2024-08-09,0,0
2024-08-09 03:00:00,20.22,"20,1","20,4","95,62",2024-08-09,1,0
2024-08-09 03:00:00,20.22,"20,1","20,4","95,62",2024-08-09,0,0
2024-08-09 04:00:00,19.69,"19,4",20,"96,23",2024-08-09,1,0
2024-08-09 04:00:00,19.69,"19,4",20,"96,23",2024-08-09,0,0
2024-08-09 05:00:00,19.45,"19,1","19,7","97,15",2024-08-09,1,0
2024-08-09 05:00:00,19.45,"19,1","19,7","97,15",2024-08-09,0,0
2024-08-09 06:00:00,19.1,"18,8","19,2",97,2024-08-09,1,0
2024-08-09 06:00:00,19.1,"18,8","19,2",97,2024-08-09,0,0
2024-08-09 07:00:00,19.16,"18,7","20,1","97,34",2024-08-09,1,0
2024-08-09 07:00:00,19.16,"18,7","20,1","97,34",2024-08-09,0,0
2024-08-09 08:00:00,23.02,"20,4","26,2","89,21",2024-08-09,1,0
2024-08-09 08:00:00,23.02,"20,4","26,2","89,21",2024-08-09,0,0
2024-08-09 09:00:00,29.79,"27,3","30,9","60,09",2024-08-09,1,0
2024-08-09 09:00:00,29.79,"27,3","30,9","60,09",2024-08-09,0,0
2024-08-09 10:00:00,32.84,"31,3",34,"49,85",2024-08-09,1,0
2024-08-09 10:00:00,32.84,"31,3",34,"49,85",2024-08-09,0,0
2024-08-09 11:00:00,34.48,"33,7","35,3","43,33",2024-08-09,1,0
2024-08-09 11:00:00,34.48,"33,7","35,3","43,33",2024-08-09,0,0
2024-08-09 12:00:00,35.28,"34,3","36,3","40,24",2024-08-09,1,0
2024-08-09 12:00:00,35.28,"34,3","36,3","40,24",2024-08-09,0,0
2024-08-09 13:00:00,36.55,"35,9","37,2","39,86",2024-08-09,1,0
2024-08-09 13:00:00,36.55,"35,9","37,2","39,86",2024-08-09,0,0
2024-08-09 14:00:00,35.95,"34,5","37,2","40,65",2024-08-09,1,0
2024-08-09 14:00:00,35.95,"34,5","37,2","40,65",2024-08-09,0,0
2024-08-09 15:00:00,36.26,"35,6",37,"40,08",2024-08-09,1,0
2024-08-09 15:00:00,36.26,"35,6",37,"40,08",2024-08-09,0,0
2024-08-09 16:00:00,36.48,"35,8","37,1","37,63",2024-08-09,1,0
2024-08-09 16:00:00,36.48,"35,8","37,1","37,63",2024-08-09,0,0
2024-08-09 17:00:00,36.13,"35,7","36,5","36,69",2024-08-09,1,0
2024-08-09 17:00:00,36.13,"35,7","36,5","36,69",2024-08-09,0,0
2024-08-09 18:00:00,35.3,"34,7","35,9","35,74",2024-08-09,1,0
2024-08-09 18:00:00,35.3,"34,7","35,9","35,74",2024-08-09,0,0
2024-08-09 19:00:00,34.05,"33,4","34,5","38,65",2024-08-09,1,0
2024-08-09 19:00:00,34.05,"33,4","34,5","38,65",2024-08-09,0,0
2024-08-09 20:00:00,29.95,"28,4","32,6","44,63",2024-08-09,1,0
2024-08-09 20:00:00,29.95,"28,4","32,6","44,63",2024-08-09,0,0
2024-08-09 21:00:00,27.04,26,"28,1","52,36",2024-08-09,1,0
2024-08-09 21:00:00,27.04,26,"28,1","52,36",2024-08-09,0,0
2024-08-09 22:00:00,25.17,"24,6","25,8","56,37",2024-08-09,1,0
2024-08-09 22:00:00,25.17,"24,6","25,8","56,37",2024-08-09,0,0
2024-08-09 23:00:00,24.75,"24,2","25,6","54,5",2024-08-09,1,0
2024-08-09 23:00:00,24.75,"24,2","25,6","54,5",2024-08-09,0,0
2024-08-10 00:00:00,23.81,"23,5","24,3","56,25",2024-08-10,0,0
2024-08-10 01:00:00,23.2,"22,4","23,7","58,44",2024-08-10,0,0
2024-08-10 02:00:00,21.87,"21,4","22,3","60,92",2024-08-10,0,0
2024-08-10 03:00:00,20.95,"20,7","21,3","61,16",2024-08-10,0,0
2024-08-10 04:00:00,20.56,"20,3","20,9","63,18",2024-08-10,0,0
2024-08-10 05:00:00,20.34,"20,1","20,5","67,86",2024-08-10,0,0
2024-08-10 06:00:00,20.05,"19,9","20,3","72,21",2024-08-10,0,0
2024-08-10 07:00:00,20.49,"19,9","21,4","75,87",2024-08-10,0,0
2024-08-10 08:00:00,24.8,"21,8","28,2","65,7",2024-08-10,0,0
2024-08-10 09:00:00,33.02,"29,1","34,8","43,05",2024-08-10,0,0
2024-08-10 10:00:00,36.57,35,"37,8","35,17",2024-08-10,0,0
